sample_idx,true_label,prefix_state,rank_RL,rank_LLM,rank_FeatFusion,rank_GlobalFusion,logit_RL,logit_LLM,logit_FeatFusion,logit_GlobalFusion,RL_top3,LLM_top3,FeatFusion_top3,GlobalFusion_top3,llm_thinking_process,category,case_score
2089,T1567,T1071 || T1071 || T1573 || T1573 || T1571 || T1090 || T1219 || T1219 || T1048 || T1048 || T1041,1,22,1,1,13.890493392944336,-5.986310958862305,13.890493392944336,10.312668800354004,T1567 (13.89) | T1486 (10.64) | T1485 (10.38),T1059 (3.41) | T1078 (0.98) | T1110 (0.45),T1567 (13.89) | T1486 (10.64) | T1485 (10.38),T1567 (10.31) | T1486 (7.07) | T1485 (6.24),nan,cat2_rl_correct_global_stays_correct,9.397926330566406
1900,T1074,T1087 || T1482 || T1033 || T1570 || T1021 || T1021 || T1021 || T1074,1,50,1,1,10.391727447509766,-5.095090866088867,10.391727447509766,7.604100227355957,T1074 (10.39) | T1114 (8.19) | T1071 (7.67),T1574 (4.08) | T1021 (2.35) | T1562 (2.12),T1074 (10.39) | T1114 (8.19) | T1071 (7.67),T1074 (7.60) | T1114 (6.53) | T1071 (6.05),"[战术阶段评估]：前缀序列显示攻击者已完成侦察（T1087, T1482, T1033）和初始访问后的持久化/工具部署（T1570）。最后两步（T1021, T1021, T1074）表明攻击者正在利用远程访问技术（RDP）进行横向移动，并紧接着执行了数据破坏或清理操作（T1074，数据破坏/删除）。这种“横向移动后立即破坏”的模式通常意味着攻击者已锁定特定目标系统，正在执行数据销毁以掩盖踪迹或作为勒索攻击的一部分，或者是在清理现场准备进行更深层的渗透。然而，T1074 出现在 T1021 之后，可能暗示攻击者正在尝试在受控环境中进行数据操作，或者是在破坏后重新建立连接以确认状态。结合上下文，攻击者已具备远程执行能力。

[已获资产推演]：基于 T1021（远程服务）的多次出现，攻击者已掌握了对目标系统的远程访问权限（如 RDP 会话）。T1074 的执行表明攻击者已能访问文件系统并执行破坏性操作。此时，攻击者可能已获取了本地管理员权限或高权限账户凭证，能够访问敏感数据或部署恶意载荷。

[意图图谱映射]：在破坏或清理数据（T1074）之后，攻击者的意图通常转向：1. 窃取高价值数据（",cat2_rl_correct_global_stays_correct,9.177356719970703
1111,T1018,T1027 || T1553 || T1550 || T1075 || T1078 || T1003 || T1003 || T1003,1,10,1,1,9.617819786071777,0.8649002909660339,9.617819786071777,8.042293548583984,T1018 (9.62) | T1135 (8.58) | T1021 (8.44),T1552 (8.94) | T1003 (8.02) | T1087 (6.16),T1018 (9.62) | T1135 (8.58) | T1021 (8.44),T1018 (8.04) | T1083 (6.90) | T1135 (6.61),"[战术阶段评估]：前缀序列以 T1003 (OS Credential Dumping) 连续三次结束。这表明攻击者已经完成了初始入侵（T1078 获取访问权限）、横向移动或权限维持（T1027, T1553, T1550, T1075），并正在执行或刚刚完成了针对本地账户凭证的暴力提取。连续三次 T1003 暗示攻击者可能正在尝试不同的转储方法（如 LSASS、SAM、NTDS.dit）以确保获取足够的凭据，或者正在对多个目标节点进行重复的凭据转储操作。当前处于‘凭据获取与验证’阶段。

[已获资产推演]：基于 T1003 的连续执行，攻击者目前极大概率已经获取了本地管理员权限、域管理员权限或高价值的哈希值（如 NTLM 或 Kerberos TGT/TGS）。这些资产是进行后续横向移动和权限提升的关键燃料。攻击者目前拥有的是‘凭据’这一核心资产，而非直接的‘执行权’。

[意图图谱映射]：在 ATT&CK 逻辑中，获取凭据（T1003）后的直接逻辑闭环通常是利用这些凭据进行‘远程执行’或‘横向移动’。KG Context 中提到的 Axiom, POWERTON, MuddyWat",cat2_rl_correct_global_stays_correct,8.071253776550293
2039,T1588,T1587 || T1587 || T1585,1,14,1,1,11.593916893005371,-4.571277141571045,11.593916893005371,8.684181213378906,T1588 (11.59) | T1608 (9.67) | T1189 (7.90),T1059 (3.41) | T1078 (0.98) | T1110 (0.45),T1588 (11.59) | T1608 (9.67) | T1189 (7.90),T1588 (8.68) | T1608 (6.17) | T1059 (4.24),nan,cat2_rl_correct_global_stays_correct,7.982900619506836
610,T1120,T1552 || T1087 || T1087 || T1087 || T1217 || T1046 || T1201,1,73,1,1,10.574702262878418,-5.1309709548950195,10.574702262878418,7.747681140899658,T1120 (10.57) | T1201 (10.53) | T1591 (8.64),T1083 (2.51) | T1056 (1.71) | T1078 (1.68),T1120 (10.57) | T1201 (10.53) | T1591 (8.64),T1120 (7.75) | T1201 (7.60) | T1057 (5.92),"[战术阶段评估]：前缀序列以 T1217 (Browser Information Discovery) 和 T1046 (Network Service Discovery) 结尾，随后再次出现 T1217。这表明攻击者正处于‘侦察与情报收集’阶段，且重点从系统层面的服务扫描（T1046）转移到了用户层面的浏览器数据窃取（T1217）。这种重复和交叉操作暗示攻击者正在系统性地收集凭证和会话信息，为后续的身份验证或横向移动做准备。

[已获资产推演]：基于 T1217 的多次执行，攻击者极有可能已经获取了受害者的浏览器缓存、Cookie、保存的密码或书签等敏感数据。结合 T1046 的扫描结果，攻击者可能已经识别了网络中暴露的服务（如 Redis, SSH 等）。此时，攻击者掌握的‘资产’主要是：1. 潜在的合法用户凭证（来自浏览器）；2. 网络拓扑和暴露面信息（来自服务扫描）。

[意图图谱映射]：在获取了浏览器凭证和网络服务信息后，攻击者的逻辑下一步通常是利用这些新获取的资产进行‘访问’或‘横向移动’。KG Context 中提到的 PowerLess 和 Calisto 都是窃取",cat2_rl_correct_global_stays_correct,7.64155912399292
1377,T1552,T1222 || T1222 || T1562 || T1562 || T1562 || T1070 || T1070 || T1070 || T1036 || T1036 || T1027 || T1027 || T1014,1,10,1,1,8.987618446350098,0.6452829837799072,8.987618446350098,7.485998153686523,T1552 (8.99) | T1003 (7.84) | T1553 (7.43),T1027 (8.04) | T1055 (6.01) | T1218 (5.26),T1552 (8.99) | T1003 (7.84) | T1553 (7.43),T1552 (7.49) | T1553 (6.84) | T1218 (6.83),"[战术阶段评估]：前缀序列显示攻击者经历了反复的 T1222（文件加密/压缩）和 T1562（防御规避，如禁用安全工具），随后是 T1070（清除痕迹）和 T1036（进程伪装）。最后两步 T1027（代码混淆/打包）和 T1014（注册表持久化）表明攻击者正在对恶意载荷进行最终加固，并试图在目标系统上建立持久化立足点。T1014 通常紧随在载荷准备就绪之后，用于确保恶意代码在重启后能自动执行。当前处于‘持久化建立’与‘载荷交付’的临界点。

[已获资产推演]：基于 T1027 和 T1014 的组合，攻击者已经成功将经过混淆和打包的恶意载荷（可能是 Machete、GALLIUM 或 XLoader 等变体）写入目标系统，并配置了注册表项以实现自动启动。攻击者目前掌握了目标系统的‘执行环境’和‘持久化通道’，但尚未进行横向移动或数据窃取，因为之前的 T1070 和 T1036 更多是为了掩盖初始入侵痕迹。

[意图图谱映射]：KG Context 明确指出 T1027.002（软件打包）是 Machete、GALLIUM、XLoader 等恶意软件家族的特征。这些家族通常作为初始访问",cat2_rl_correct_global_stays_correct,7.398063659667969
2002,T1583,T1589 || T1593 || T1593 || T1593 || T1681 || T1583 || T1583,1,8,1,1,11.38508129119873,0.5834999680519104,11.38508129119873,9.440796852111816,T1583 (11.39) | T1584 (10.01) | T1587 (9.70),T1584 (6.61) | T1587 (2.70) | T1586 (2.67),T1583 (11.39) | T1584 (10.01) | T1587 (9.70),T1583 (9.44) | T1584 (9.40) | T1587 (8.44),"[战术阶段评估]：前缀序列以 T1589 (收集信息) 开始，随后是多次 T1593 (收集目标信息)，接着是 T1681 (账户操纵) 和两次 T1583 (建立基础设施)。最后两步 T1681 || T1583 || T1583 表明攻击者已经完成了对目标账户的初步操纵（如创建后门账户或提升权限），并正在积极构建或完善其命令与控制（C2）基础设施。这标志着攻击正从‘侦察与准备’阶段向‘初始访问与持久化’的过渡期，基础设施的搭建是为了支撑后续的恶意载荷投递和长期驻留。

[已获资产推演]：基于 T1589 和 T1593，攻击者已掌握目标的组织架构、关键人员及潜在入口点信息。T1681 暗示攻击者可能已经获取了部分账户控制权或正在准备利用这些账户进行持久化。T1583 的连续执行表明攻击者正在建立专用的 C2 通道（如注册域名、托管恶意代码的 GitHub 仓库或建立中继网络），这是为了规避检测并建立稳定的通信链路。

[意图图谱映射]：结合 KG Context，ZIRCONIUM 和 Winnti 等组织在建立基础设施（T1583）后，通常会立即利用这些基础设施进行恶意载荷的托管",cat2_rl_correct_global_stays_correct,6.0282392501831055
1880,T1070,T1053 || T1053 || T1547 || T1053 || T1053 || T1656,1,18,1,1,8.080252647399902,-0.44455260038375854,8.080252647399902,6.545787811279297,T1070 (8.08) | T1036 (6.12) | T1547 (5.12),T1053 (5.35) | T1547 (5.25) | T1140 (4.26),T1070 (8.08) | T1036 (6.12) | T1547 (5.12),T1070 (6.55) | T1547 (5.15) | T1036 (5.02),"[战术阶段评估]：前缀序列以 T1053 (Scheduled Task/Job) 的多次重复开始，随后出现 T1547 (Boot or Logon Autostart Execution)，最后以 T1656 (User Execution) 结束。T1053 的重复出现表明攻击者正在反复尝试建立或验证持久化机制。T1547 的出现确认了持久化策略已部分生效或正在被强化。T1656 是典型的用户交互触发技术，通常用于在用户登录或执行特定操作时激活恶意载荷。整体来看，攻击者正处于从‘建立持久化’向‘利用持久化触发执行’过渡的关键阶段，即‘执行’（Execution）战术的深化期。

[已获资产推演]：基于 T1053 和 T1547 的序列，攻击者已经成功在目标系统上创建了计划任务或注册表启动项，这意味着攻击者已经获得了某种形式的‘持久化访问权’（Persistent Access）。T1656 的引入暗示攻击者可能已经部署了诱饵文件、宏或脚本，等待用户触发。此时，攻击者掌握的资产主要是‘已部署的持久化后门’和‘待触发的恶意载荷’。

[意图图谱映射]：结合 KG Context，S",cat2_rl_correct_global_stays_correct,5.799267768859863
620,T1201,T1552 || T1087 || T1087 || T1087 || T1217 || T1046,1,48,1,1,10.222240447998047,-3.810129165649414,10.222240447998047,7.696413993835449,T1201 (10.22) | T1120 (8.98) | T1591 (8.43),T1135 (1.77) | T1018 (1.42) | T1083 (1.10),T1201 (10.22) | T1120 (8.98) | T1591 (8.43),T1201 (7.70) | T1120 (6.57) | T1591 (5.84),"[战术阶段评估]：前缀序列以 T1087 (Account Discovery) 开始，随后是 T1217 (Browser Information Discovery) 和 T1046 (Network Service Discovery)。这表明攻击者已经完成了初步的资产发现阶段，从本地账户信息扩展到浏览器凭证，再到网络层面的服务扫描。当前处于从‘信息收集’向‘凭证获取’或‘横向移动’过渡的关键节点。

[已获资产推演]：攻击者目前掌握了：1) 本地/域账户列表 (T1087)；2) 浏览器中存储的凭据、Cookie 或会话令牌 (T1217)；3) 网络中暴露的服务端口及潜在的服务类型 (T1046)。特别是 T1217 和 T1046 的组合，暗示攻击者可能已经定位到具体的服务（如 Redis, SSH, 或 Web 服务）并可能获取了部分浏览器凭证，这为利用这些凭证进行认证或爆破提供了基础。

[意图图谱映射]：结合 KG Context，T1217 明确指向浏览器凭证窃取，而 T1046 指向网络服务扫描。在获取了浏览器凭证并扫描到网络服务后，攻击者的逻辑下一步通常是利用这",cat2_rl_correct_global_stays_correct,5.580072402954102
409,T1562,T1078 || T1078 || T1098 || T1543 || T1501 || T1543 || T1484 || T1484 || T1055 || T1053 || T1053 || T1078 || T1078 || T1140 || T1484 || T1484 || T1562,1,6,1,1,12.800713539123535,-2.1010382175445557,12.800713539123535,10.11839771270752,T1562 (12.80) | T1070 (7.91) | T1564 (7.09),T1059 (3.41) | T1078 (0.98) | T1110 (0.45),T1562 (12.80) | T1070 (7.91) | T1564 (7.09),T1562 (10.12) | T1656 (5.12) | T1070 (5.02),nan,cat2_rl_correct_global_stays_correct,5.512661933898926
225,T1027,T1566 || T1566 || T1059 || T1059 || T1059 || T1059 || T1053 || T1053 || T1204 || T1204 || T1204 || T1547 || T1053 || T1053 || T1547 || T1060 || T1053 || T1053 || T1140,1,10,1,1,7.65959358215332,-0.10474345088005066,7.65959358215332,6.262012958526611,T1027 (7.66) | T1564 (6.98) | T1036 (6.45),T1053 (5.30) | T1564 (1.70) | T1204 (1.68),T1027 (7.66) | T1564 (6.98) | T1036 (6.45),T1027 (6.26) | T1564 (6.03) | T1036 (5.58),"[战术阶段评估]：攻击前缀序列显示攻击者经历了初始访问（T1566 钓鱼）、执行（T1059 命令解释器）、持久化（T1053 计划任务、T1204 用户界面、T1547 启动项）以及防御规避（T1060 脚本、T1140 隐藏文件/目录）。最后两步 T1053 || T1053 || T1140 表明攻击者刚刚完成了多轮计划任务的创建（可能是为了应对被删除或确保存活）并执行了文件隐藏操作。这标志着‘持久化’阶段的收尾和‘防御规避’的强化，攻击者正在为下一步的横向移动或数据窃取做准备，确保环境稳定且不易被察觉。

[已获资产推演]：基于 T1059（命令执行）和 T1053/T1547（持久化），攻击者已经成功在目标系统上获得了用户级或系统级的命令执行权限，并且已经建立了至少一个或多个持久化的后门（计划任务）。T1140 的使用暗示攻击者可能已经放置了恶意载荷或敏感文件，并试图隐藏它们。此时，攻击者拥有对单点的控制权，但尚未表现出明显的横向移动或数据外传行为。

[意图图谱映射]：结合 KG Context，T1053（计划任务）是 Lucifer、Saint Bot 等恶意软件建立持",cat2_rl_correct_global_stays_correct,5.4048895835876465
989,T1070,T1480 || T1562 || T1562 || T1562 || T1562 || T1562,1,2,1,1,13.100738525390625,3.074462652206421,13.100738525390625,11.296008110046387,T1070 (13.10) | T1036 (9.04) | T1656 (8.77),T1562 (8.39) | T1070 (3.07) | T1027 (2.38),T1070 (13.10) | T1036 (9.04) | T1656 (8.77),T1070 (11.30) | T1562 (8.53) | T1036 (7.34),"[战术阶段评估]：前缀序列以 T1480（数据加密）开始，随后连续五次执行 T1562（Impair Defenses）。T1480 通常标志着勒索软件攻击中数据加密阶段的完成或接近完成。随后的 T1562 重复执行，表明攻击者正在系统性地清除或禁用安全防御机制，特别是防火墙（T1562.004）和反病毒工具（T1562.001），以确保持久化并防止警报触发。当前处于攻击的‘后加密/防御规避’阶段。

[已获资产推演]：攻击者已经成功执行了数据加密（T1480），意味着核心数据资产已被锁定。连续执行 T1562 表明攻击者已获取了系统管理员或高权限账户，能够修改系统配置、停止安全服务并添加防火墙规则。此时，攻击者已掌握对目标系统的完全控制权，并正在构建一个‘静默’环境。

[意图图谱映射]：根据 KG Context，Rocke 和 H1N1 等组织在加密后或加密过程中会利用 T1562 来阻止安全软件通信或阻止其他威胁（如其他矿机）干扰，同时确保自身不被发现。在防御被彻底破坏后，攻击者的逻辑下一步通常是建立持久化（确保重启后仍能控制）、横向移动（寻找其他易受攻击的机器）或外传数据（如",cat2_rl_correct_global_stays_correct,5.310773849487305
212,T1060,T1566 || T1566 || T1059 || T1059 || T1059 || T1059 || T1053 || T1053 || T1204 || T1204 || T1204 || T1547 || T1053 || T1053 || T1547,1,15,1,1,12.540549278259277,-1.0354983806610107,12.540549278259277,10.0968599319458,T1060 (12.54) | T1053 (7.56) | T1547 (6.76),T1053 (4.19) | T1204 (2.83) | T1547 (2.58),T1060 (12.54) | T1053 (7.56) | T1547 (6.76),T1060 (10.10) | T1053 (6.95) | T1547 (6.01),"[战术阶段评估]：攻击前缀序列以 T1566 (Phishing) 开始，随后进入 T1059 (Command and Scripting Interpreter) 进行多次执行，接着是 T1053 (Command and Scripting Interpreter: Scheduled Task/Job) 和 T1204 (User Execution)。序列最后两步为 T1053 和 T1547 (Boot or Logon Autostart Execution)。这表明攻击者已经完成了初始入侵（钓鱼），执行了恶意载荷，并正在积极建立持久性机制（通过计划任务和启动项）。T1547 的出现通常紧随 T1053 之后，意味着攻击者正在尝试确保在系统重启或用户登录时恶意代码能再次运行。当前处于攻击生命周期的‘持久化 (Persistence)'阶段，且该阶段操作非常密集。

[已获资产推演]：基于 T1059 的多次执行和 T1204 的用户交互，攻击者已经成功在目标系统上执行了代码，并获得了用户级别的权限（User Privileges）。通过 T1053 和 T1547 的操作",cat2_rl_correct_global_stays_correct,5.223172187805176
2057,T1562,T1546 || T1546 || T1547 || T1060 || T1547 || T1543 || T1543 || T1546 || T1546 || T1480,1,19,1,1,9.094769477844238,-0.28592830896377563,9.094769477844238,7.406243801116943,T1562 (9.09) | T1574 (7.77) | T1546 (6.33),T1574 (4.87) | T1078 (3.18) | T1053 (3.10),T1562 (9.09) | T1574 (7.77) | T1546 (6.33),T1562 (7.41) | T1574 (7.24) | T1546 (5.65),[战术阶段评估]：前缀序列以 T1546 (多次) 和 T1547 (多次) 结尾，随后是 T1060 和 T1543，最后两步为 T1546 和 T1480。T1546 (事件触发执行) 和 T1547 (启动项/启动文件夹) 是典型的持久化技术。T1543 (创建系统服务) 也是持久化手段。T1060 (注册表修改) 通常用于配置持久化或绕过控制。T1480 (利用漏洞) 在此处作为序列的结尾，结合上下文中的 SILENTTRINITY 和 Deep Panda 案例，暗示攻击者可能刚刚利用了一个漏洞（如 T1480 可能指代具体的漏洞利用，或者作为前缀的一部分暗示了利用过程）来达成某种目的，或者 T1480 在此处被用作某种特定的利用手段来辅助持久化。然而，序列中大量的 T1546 和 T1547 表明攻击者正处于**持久化建立**阶段，且可能已经完成了初步的持久化，正在通过 T1480（利用漏洞）来增强权限或绕过防御（如 UAC），或者 T1480 是前一步利用漏洞后的结果。考虑到 T1546 和 T1547 的重复出现，攻击者正在反复确认或加固其持久化机制。T1480 的出现,cat2_rl_correct_global_stays_correct,5.159390449523926
486,T1574,T1574 || T1574 || T1055 || T1093 || T1053 || T1053 || T1548 || T1548 || T1197,1,6,1,1,9.568133354187012,0.8516852855682373,9.568133354187012,7.999172210693359,T1574 (9.57) | T1070 (8.92) | T1140 (7.47),T1140 (5.91) | T1547 (2.40) | T1548 (1.72),T1574 (9.57) | T1070 (8.92) | T1140 (7.47),T1574 (8.00) | T1140 (7.19) | T1070 (7.11),"[战术阶段评估]：前缀序列显示攻击者首先执行了 T1574 (组件组件化/持久化) 和 T1055 (进程注入) 进行初步的隐蔽驻留，随后通过 T1093 (进程间通信) 和 T1053 (计划任务) 建立执行机制。最后两步 T1548 (访问权限提升) 的重复出现，明确表明攻击者正在尝试或已经成功利用 UAC 绕过机制（如 fodhelper.exe）将权限从受限用户提升至系统级（SYSTEM）。最后的 T1197 (BITS 传输) 通常用于在权限提升后，利用系统信任的后台智能传输服务下载或传输恶意载荷，这标志着攻击者正从‘权限提升’阶段过渡到‘后渗透/载荷部署’阶段。

[已获资产推演]：基于 T1548 的连续执行，攻击者极大概率已经获得了目标主机的 SYSTEM 级别权限。T1197 的使用进一步证实了攻击者正在利用高权限访问网络资源或本地存储，准备进行下一步的横向移动或数据外传。此时，攻击者已具备在本地执行任意代码、修改注册表、安装服务以及访问敏感数据的完整能力。

[意图图谱映射]：在获得 SYSTEM 权限并利用 BITS 进行传输后，攻击者的逻辑意图通常转向扩大攻击面",cat2_rl_correct_global_stays_correct,5.06028938293457
1358,T1098,T1609 || T1610 || T1569 || T1569 || T1204 || T1204 || T1098 || T1098 || T1547 || T1136 || T1087 || T1543 || T1543 || T1133 || T1098,1,7,1,1,9.431441307067871,1.1238481998443604,9.431441307067871,7.936074256896973,T1098 (9.43) | T1547 (6.93) | T1543 (6.57),T1543 (6.16) | T1484 (4.67) | T1078 (3.64),T1098 (9.43) | T1547 (6.93) | T1543 (6.57),T1098 (7.94) | T1543 (6.50) | T1547 (5.69),"[战术阶段评估]：前缀序列以 T1543 (Create or Modify System Process) 和 T1133 (System Information Discovery) 结尾，随后紧跟 T1098 (Account Manipulation)。T1543 通常用于建立持久化（如注册服务），T1133 用于确认系统环境，而 T1098 表明攻击者正在修改账户属性（如添加组成员资格或修改密码）。最后两步 T1133 || T1098 显示攻击者已完成系统信息收集，并正在通过操纵账户（可能是提升权限或创建后门账户）来巩固访问权限。这标志着攻击者正从‘建立持久化’阶段过渡到‘权限提升’或‘横向移动准备’阶段。

[已获资产推演]：基于 T1543 (Service) 和 T1098，攻击者目前极有可能已经获得了 SYSTEM 级别的权限（通过服务运行）或已拥有高权限账户（通过账户操纵）。攻击者已掌握对目标系统的完全控制权，并可能已创建了一个具有特殊权限的本地或域账户，用于后续操作。

[意图图谱映射]：在获得高权限并操纵账户后，攻击者的逻辑下一步通常是利用这些新获得的权限进行",cat2_rl_correct_global_stays_correct,5.040501594543457
2092,T1484,T1484 || T1484 || T1053 || T1053 || T1078 || T1586,1,50,1,1,8.706096649169922,-2.8673462867736816,8.706096649169922,6.6228766441345215,T1484 (8.71) | T1562 (7.61) | T1006 (7.03),T1586 (2.01) | T1078 (1.75) | T1574 (0.63),T1484 (8.71) | T1562 (7.61) | T1006 (7.03),T1484 (6.62) | T1562 (5.62) | T1140 (5.46),"[战术阶段评估]：前缀序列显示攻击者首先执行了 T1484（资源重命名/伪装），随后通过 T1053（计划任务）建立持久性，接着利用 T1078（有效账户）进行身份验证或账户滥用，最后执行 T1586（收集资源）。最后两步 T1078 和 T1586 表明攻击者已经成功获取了某种形式的访问权限（可能是通过 T1078 获得的账户），并正在积极收集系统内的资源（如凭证、文件、配置等）。这标志着攻击者正处于从‘初始访问/持久化’向‘凭证访问/信息收集’过渡的关键阶段。

[已获资产推演]：基于 T1078 和 T1586 的组合，攻击者目前至少掌握了一个有效的用户账户上下文，并且已经能够列出或访问系统资源。T1586 通常作为 T1003（凭证访问）的前置步骤，意味着攻击者正在寻找具体的凭证存储位置或敏感文件。结合 T1053 的持久化手段，攻击者已经确保了在系统重启后的存活能力，当前的核心资产是‘已建立的会话’和‘可访问的文件系统’。

[意图图谱映射]：在收集到资源（T1586）后，攻击者的逻辑下一步通常是利用这些资源进行更深层的渗透。KG Context 中提到的 T1053 持久化",cat2_rl_correct_global_stays_correct,4.879671573638916
